Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit
ORD-002770,2024-04-16,2024-04-17,Standard Class,CUST-0353,Customer 353,Corporate,North,Montana,PROD-0034,Accessories Product 4,Electronics,Accessories,2,177.66,0.0112,351.33,254.0,97.33
ORD-002771,2024-04-16,2024-04-17,Standard Class,CUST-0805,Customer 805,Consumer,West,Utah,PROD-0096,Binders Product 6,Office Supplies,Binders,2,96.66,0.0,193.32,86.0,107.32
ORD-002772,2024-04-16,2024-04-17,Standard Class,CUST-0635,Customer 635,Consumer,West,California,PROD-0088,Paper Product 8,Office Supplies,Paper,1,696.47,0.0,696.47,320.66,375.81
ORD-002772,2024-04-16,2024-04-17,First Class,CUST-0635,Customer 635,Consumer,West,California,PROD-0098,Binders Product 8,Office Supplies,Binders,1,89.75,0.0,89.75,32.41,57.34
ORD-002772,2024-04-16,2024-04-17,First Class,CUST-0635,Customer 635,Consumer,West,California,PROD-0108,Pens Product 8,Office Supplies,Pens,2,558.93,0.0,1117.86,699.8,418.06
ORD-002773,2024-04-16,2024-04-18,Standard Class,CUST-0401,Customer 401,Consumer,South,Texas,PROD-0051,Tables Product 1,Furniture,Tables,3,112.9,0.0,338.7,115.02,223.68
ORD-002774,2024-04-23,2024-04-24,Second Class,CUST-0159,Customer 159,Consumer,East,New York,PROD-0154,Hardware Product 4,Technology,Hardware,2,951.26,0.0,1902.52,719.8,1182.72
ORD-002775,2024-04-23,2024-04-25,First Class,CUST-0397,Customer 397,Home Office,Central,Wisconsin,PROD-0009,Phones Product 9,Electronics,Phones,1,218.86,0.0,218.86,98.48,120.38
ORD-002776,2024-04-23,2024-04-26,Standard Class,CUST-0384,Customer 384,Home Office,East,Maine,PROD-0026,Laptops Product 6,Electronics,Laptops,1,943.91,0.2491,708.77,438.6,270.17
ORD-002776,2024-04-23,2024-04-24,First Class,CUST-0384,Customer 384,Home Office,East,Maine,PROD-0127,Copiers Product 7,Technology,Copiers,3,96.18,0.0,288.54,202.44,86.1
ORD-002777,2024-04-23,2024-04-25,Standard Class,CUST-0351,Customer 351,Corporate,West,Utah,PROD-0129,Copiers Product 9,Technology,Copiers,2,225.7,0.0,451.4,216.52,234.88
ORD-002777,2024-04-23,2024-04-24,First Class,CUST-0351,Customer 351,Corporate,West,Utah,PROD-0037,Accessories Product 7,Electronics,Accessories,2,37.74,0.0,75.48,61.26,14.22
ORD-002778,2024-04-23,2024-04-24,Standard Class,CUST-0844,Customer 844,Home Office,East,Vermont,PROD-0118,Envelopes Product 8,Office Supplies,Envelopes,1,613.63,0.0,613.63,329.32,284.31
ORD-002779,2024-04-23,2024-04-24,Standard Class,CUST-0065,Customer 65,Consumer,North,Washington,PROD-0134,Machines Product 4,Technology,Machines,1,417.57,0.0,417.57,202.32,215.25
ORD-002779,2024-04-23,2024-04-24,Standard Class,CUST-0065,Customer 65,Consumer,North,Washington,PROD-0051,Tables Product 1,Furniture,Tables,1,112.9,0.052,107.03,38.34,68.69
ORD-002779,2024-04-23,2024-04-24,Standard Class,CUST-0065,Customer 65,Consumer,North,Washington,PROD-0115,Envelopes Product 5,Office Supplies,Envelopes,3,953.19,0.0,2859.57,1476.45,1383.12
ORD-002780,2024-04-23,2024-04-25,Standard Class,CUST-0924,Customer 924,Corporate,Central,Wisconsin,PROD-0001,Phones Product 1,Electronics,Phones,4,219.1,0.0,876.4,402.88,473.52
ORD-002781,2024-04-23,2024-04-25,Standard Class,CUST-0820,Customer 820,Consumer,East,New York,PROD-0013,Tablets Product 3,Electronics,Tablets,3,970.71,0.0,2912.13,1418.07,1494.06
ORD-002782,2024-04-23,2024-04-26,Standard Class,CUST-0929,Customer 929,Corporate,South,Georgia,PROD-0120,Envelopes Product 10,Office Supplies,Envelopes,3,743.07,0.0,2229.21,1453.23,775.98
ORD-002783,2024-04-23,2024-04-27,Standard Class,CUST-0320,Customer 320,Consumer,Central,Illinois,PROD-0154,Hardware Product 4,Technology,Hardware,1,951.26,0.0,951.26,359.9,591.36
ORD-002784,2024-04-23,2024-04-25,Standard Class,CUST-0235,Customer 235,Consumer,North,Oregon,PROD-0113,Envelopes Product 3,Office Supplies,Envelopes,1,506.68,0.0,506.68,215.67,291.01
ORD-002784,2024-04-23,2024-04-26,Standard Class,CUST-0235,Customer 235,Consumer,North,Oregon,PROD-0118,Envelopes Product 8,Office Supplies,Envelopes,2,613.63,0.0,1227.26,658.64,568.62
ORD-002785,2024-04-23,2024-04-25,Standard Class,CUST-0903,Customer 903,Consumer,South,Alabama,PROD-0085,Paper Product 5,Office Supplies,Paper,1,22.54,0.0,22.54,13.13,9.41
ORD-002786,2024-04-23,2024-04-24,Second Class,CUST-0211,Customer 211,Corporate,East,Vermont,PROD-0155,Hardware Product 5,Technology,Hardware,2,470.22,0.0,940.44,352.66,587.78
ORD-002786,2024-04-23,2024-04-25,Standard Class,CUST-0211,Customer 211,Corporate,East,Vermont,PROD-0079,Bookcases Product 9,Furniture,Bookcases,1,244.34,0.3728,153.25,87.72,65.53
ORD-002786,2024-04-23,2024-04-25,Standard Class,CUST-0211,Customer 211,Corporate,East,Vermont,PROD-0010,Phones Product 10,Electronics,Phones,4,578.33,0.0,2313.32,1834.36,478.96
ORD-002787,2024-04-23,2024-04-25,Standard Class,CUST-0499,Customer 499,Home Office,East,Vermont,PROD-0019,Tablets Product 9,Electronics,Tablets,1,442.16,0.0,442.16,176.54,265.62
ORD-002788,2024-04-23,2024-04-26,Same Day,CUST-0937,Customer 937,Consumer,South,Georgia,PROD-0088,Paper Product 8,Office Supplies,Paper,1,696.47,0.0,696.47,320.66,375.81
ORD-002789,2024-04-23,2024-04-25,Standard Class,CUST-0500,Customer 500,Home Office,East,New York,PROD-0004,Phones Product 4,Electronics,Phones,3,952.85,0.1179,2521.49,1047.66,1473.83
ORD-002789,2024-04-23,2024-04-26,First Class,CUST-0500,Customer 500,Home Office,East,New York,PROD-0070,Storage Product 10,Furniture,Storage,4,556.36,0.0,2225.44,981.96,1243.48
ORD-002790,2024-04-30,2024-05-01,Standard Class,CUST-0814,Customer 814,Home Office,South,Florida,PROD-0068,Storage Product 8,Furniture,Storage,1,461.01,0.0,461.01,344.8,116.21
ORD-002791,2024-04-30,2024-05-01,Standard Class,CUST-0816,Customer 816,Corporate,South,Georgia,PROD-0135,Machines Product 5,Technology,Machines,2,524.42,0.0,1048.84,608.02,440.82
ORD-002791,2024-04-30,2024-05-01,Standard Class,CUST-0816,Customer 816,Corporate,South,Georgia,PROD-0141,Software Product 1,Technology,Software,1,771.11,0.0,771.11,312.9,458.21
ORD-002791,2024-04-30,2024-05-01,First Class,CUST-0816,Customer 816,Corporate,South,Georgia,PROD-0130,Copiers Product 10,Technology,Copiers,5,93.19,0.0,465.95,207.3,258.65
ORD-002792,2024-04-30,2024-05-02,Standard Class,CUST-0710,Customer 710,Corporate,South,Alabama,PROD-0040,Accessories Product 10,Electronics,Accessories,4,340.3,0.0,1361.2,467.76,893.44
ORD-002793,2024-04-30,2024-05-02,Standard Class,CUST-0365,Customer 365,Home Office,South,Florida,PROD-0115,Envelopes Product 5,Office Supplies,Envelopes,4,953.19,0.0,3812.76,1968.6,1844.16
ORD-002794,2024-04-30,2024-05-01,Standard Class,CUST-0030,Customer 30,Consumer,South,Alabama,PROD-0080,Bookcases Product 10,Furniture,Bookcases,2,547.66,0.0,1095.32,874.4,220.92
ORD-002795,2024-04-30,2024-05-03,Standard Class,CUST-0194,Customer 194,Corporate,West,Arizona,PROD-0080,Bookcases Product 10,Furniture,Bookcases,5,547.66,0.0,2738.3,2186.0,552.3
ORD-002795,2024-04-30,2024-05-02,Second Class,CUST-0194,Customer 194,Corporate,West,Arizona,PROD-0110,Pens Product 10,Office Supplies,Pens,1,559.52,0.0,559.52,330.71,228.81
ORD-002795,2024-04-30,2024-05-01,Standard Class,CUST-0194,Customer 194,Corporate,West,Arizona,PROD-0044,Chairs Product 4,Furniture,Chairs,1,466.06,0.2348,356.62,310.57,46.05
ORD-002796,2024-04-30,2024-05-02,Same Day,CUST-0060,Customer 60,Consumer,East,New York,PROD-0128,Copiers Product 8,Technology,Copiers,1,683.05,0.0,683.05,345.93,337.12
ORD-002797,2024-04-30,2024-05-03,Standard Class,CUST-0233,Customer 233,Corporate,North,Montana,PROD-0159,Hardware Product 9,Technology,Hardware,2,674.36,0.0,1348.72,535.88,812.84
ORD-002797,2024-04-30,2024-05-03,Standard Class,CUST-0233,Customer 233,Corporate,North,Montana,PROD-0073,Bookcases Product 3,Furniture,Bookcases,1,391.76,0.0002,391.67,140.84,250.83
ORD-002798,2024-05-07,2024-05-08,Second Class,CUST-0221,Customer 221,Corporate,Central,Wisconsin,PROD-0139,Machines Product 9,Technology,Machines,1,382.72,0.0,382.72,128.6,254.12
ORD-002799,2024-05-07,2024-05-09,Standard Class,CUST-0659,Customer 659,Corporate,East,Maine,PROD-0105,Pens Product 5,Office Supplies,Pens,1,431.49,0.2452,325.67,144.08,181.59
ORD-002799,2024-05-07,2024-05-08,Standard Class,CUST-0659,Customer 659,Corporate,East,Maine,PROD-0108,Pens Product 8,Office Supplies,Pens,2,558.93,0.0,1117.86,699.8,418.06
ORD-002800,2024-05-07,2024-05-10,Standard Class,CUST-0542,Customer 542,Corporate,North,Idaho,PROD-0086,Paper Product 6,Office Supplies,Paper,1,926.31,0.0,926.31,312.29,614.02
ORD-002801,2024-05-07,2024-05-12,Standard Class,CUST-0137,Customer 137,Corporate,West,California,PROD-0072,Bookcases Product 2,Furniture,Bookcases,1,759.17,0.0,759.17,342.23,416.94
ORD-002802,2024-05-07,2024-05-11,Second Class,CUST-0178,Customer 178,Consumer,West,Arizona,PROD-0105,Pens Product 5,Office Supplies,Pens,1,431.49,0.0,431.49,144.08,287.41
ORD-002803,2024-05-07,2024-05-08,Standard Class,CUST-0575,Customer 575,Home Office,North,Oregon,PROD-0125,Copiers Product 5,Technology,Copiers,1,1065.39,0.0,1065.39,461.22,604.17
ORD-002803,2024-05-07,2024-05-08,Standard Class,CUST-0575,Customer 575,Home Office,North,Oregon,PROD-0028,Laptops Product 8,Electronics,Laptops,3,913.79,0.3468,1790.75,1496.97,293.78
ORD-002804,2024-05-07,2024-05-11,Standard Class,CUST-0310,Customer 310,Consumer,West,Utah,PROD-0081,Paper Product 1,Office Supplies,Paper,1,593.76,0.0,593.76,414.65,179.11
ORD-002805,2024-05-07,2024-05-08,First Class,CUST-0068,Customer 68,Home Office,North,Washington,PROD-0106,Pens Product 6,Office Supplies,Pens,3,440.39,0.0,1321.17,656.49,664.68
ORD-002806,2024-05-07,2024-05-08,Second Class,CUST-0552,Customer 552,Home Office,East,Maine,PROD-0123,Copiers Product 3,Technology,Copiers,1,891.09,0.0,891.09,382.9,508.19
ORD-002806,2024-05-07,2024-05-08,Standard Class,CUST-0552,Customer 552,Home Office,East,Maine,PROD-0133,Machines Product 3,Technology,Machines,2,20.88,0.0,41.76,31.38,10.38
ORD-002807,2024-05-07,2024-05-10,Standard Class,CUST-0251,Customer 251,Consumer,Central,Illinois,PROD-0149,Software Product 9,Technology,Software,1,127.81,0.0,127.81,92.07,35.74
ORD-002808,2024-05-14,2024-05-16,First Class,CUST-0539,Customer 539,Consumer,West,Nevada,PROD-0070,Storage Product 10,Furniture,Storage,1,556.36,0.0407,533.73,245.49,288.24
ORD-002809,2024-05-14,2024-05-15,Same Day,CUST-0589,Customer 589,Consumer,East,Maine,PROD-0136,Machines Product 6,Technology,Machines,1,963.36,0.0,963.36,350.54,612.82
ORD-002810,2024-05-14,2024-05-16,Standard Class,CUST-0298,Customer 298,Consumer,East,New York,PROD-0157,Hardware Product 7,Technology,Hardware,4,743.43,0.0,2973.72,1113.28,1860.44
ORD-002810,2024-05-14,2024-05-17,Standard Class,CUST-0298,Customer 298,Consumer,East,New York,PROD-0152,Hardware Product 2,Technology,Hardware,2,77.11,0.3936,93.52,70.94,22.58
ORD-002810,2024-05-14,2024-05-15,Standard Class,CUST-0298,Customer 298,Consumer,East,New York,PROD-0134,Machines Product 4,Technology,Machines,2,417.57,0.0,835.14,404.64,430.5
ORD-002811,2024-05-14,2024-05-16,Standard Class,CUST-0331,Customer 331,Consumer,North,Idaho,PROD-0005,Phones Product 5,Electronics,Phones,1,275.39,0.0,275.39,132.34,143.05
ORD-002812,2024-05-14,2024-05-16,Standard Class,CUST-0475,Customer 475,Corporate,Central,Michigan,PROD-0081,Paper Product 1,Office Supplies,Paper,4,593.76,0.0,2375.04,1658.6,716.44
ORD-002813,2024-05-14,2024-05-15,Standard Class,CUST-0012,Customer 12,Home Office,South,Alabama,PROD-0079,Bookcases Product 9,Furniture,Bookcases,3,244.34,0.0,733.02,263.16,469.86
ORD-002814,2024-05-14,2024-05-18,Same Day,CUST-0144,Customer 144,Consumer,North,Idaho,PROD-0021,Laptops Product 1,Electronics,Laptops,1,719.7,0.0,719.7,274.35,445.35
ORD-002815,2024-05-14,2024-05-15,Same Day,CUST-0609,Customer 609,Corporate,West,Arizona,PROD-0116,Envelopes Product 6,Office Supplies,Envelopes,2,723.21,0.0,1446.42,896.22,550.2
ORD-002815,2024-05-14,2024-05-15,Standard Class,CUST-0609,Customer 609,Corporate,West,Arizona,PROD-0115,Envelopes Product 5,Office Supplies,Envelopes,1,953.19,0.0,953.19,492.15,461.04
ORD-002816,2024-05-14,2024-05-17,Standard Class,CUST-0627,Customer 627,Consumer,East,Pennsylvania,PROD-0074,Bookcases Product 4,Furniture,Bookcases,1,955.85,0.0,955.85,400.74,555.11
ORD-002817,2024-05-14,2024-05-15,Standard Class,CUST-0139,Customer 139,Consumer,West,California,PROD-0008,Phones Product 8,Electronics,Phones,3,1019.33,0.2754,2215.78,1067.19,1148.59
ORD-002818,2024-05-14,2024-05-16,Second Class,CUST-0550,Customer 550,Corporate,North,Idaho,PROD-0079,Bookcases Product 9,Furniture,Bookcases,3,244.34,0.2378,558.69,263.16,295.53
ORD-002819,2024-05-14,2024-05-15,Standard Class,CUST-0599,Customer 599,Consumer,West,California,PROD-0114,Envelopes Product 4,Office Supplies,Envelopes,4,346.88,0.2425,1051.07,819.28,231.79
ORD-002819,2024-05-14,2024-05-16,Standard Class,CUST-0599,Customer 599,Consumer,West,California,PROD-0111,Envelopes Product 1,Office Supplies,Envelopes,4,700.51,0.0,2802.04,1903.68,898.36
ORD-002819,2024-05-14,2024-05-16,Standard Class,CUST-0599,Customer 599,Consumer,West,California,PROD-0152,Hardware Product 2,Technology,Hardware,2,77.11,0.0,154.22,70.94,83.28
ORD-002820,2024-05-14,2024-05-17,Standard Class,CUST-0694,Customer 694,Consumer,West,California,PROD-0042,Chairs Product 2,Furniture,Chairs,1,597.15,0.0,597.15,214.61,382.54
ORD-002821,2024-05-14,2024-05-15,Second Class,CUST-0655,Customer 655,Consumer,North,Oregon,PROD-0064,Storage Product 4,Furniture,Storage,1,101.84,0.0,101.84,52.62,49.22
ORD-002822,2024-05-14,2024-05-16,First Class,CUST-0055,Customer 55,Corporate,Central,Wisconsin,PROD-0052,Tables Product 2,Furniture,Tables,2,1271.55,0.0,2543.1,886.12,1656.98
ORD-002823,2024-05-21,2024-05-24,First Class,CUST-0213,Customer 213,Corporate,East,New York,PROD-0092,Binders Product 2,Office Supplies,Binders,1,920.8,0.0,920.8,319.98,600.82
ORD-002823,2024-05-21,2024-05-22,Second Class,CUST-0213,Customer 213,Corporate,East,New York,PROD-0040,Accessories Product 10,Electronics,Accessories,1,340.3,0.0,340.3,116.94,223.36
ORD-002823,2024-05-21,2024-05-25,Standard Class,CUST-0213,Customer 213,Corporate,East,New York,PROD-0088,Paper Product 8,Office Supplies,Paper,1,696.47,0.0,696.47,320.66,375.81
ORD-002824,2024-05-21,2024-05-23,Standard Class,CUST-0310,Customer 310,Consumer,Central,Illinois,PROD-0010,Phones Product 10,Electronics,Phones,2,578.33,0.0,1156.66,917.18,239.48
ORD-002824,2024-05-21,2024-05-22,Second Class,CUST-0310,Customer 310,Consumer,Central,Illinois,PROD-0125,Copiers Product 5,Technology,Copiers,4,1065.39,0.0,4261.56,1844.88,2416.68
ORD-002825,2024-05-21,2024-05-23,Second Class,CUST-0693,Customer 693,Corporate,West,Utah,PROD-0137,Machines Product 7,Technology,Machines,3,498.52,0.0,1495.56,1176.39,319.17
ORD-002825,2024-05-21,2024-05-22,Second Class,CUST-0693,Customer 693,Corporate,West,Utah,PROD-0107,Pens Product 7,Office Supplies,Pens,1,237.22,0.2905,168.32,90.18,78.14
ORD-002826,2024-05-21,2024-05-24,Second Class,CUST-0019,Customer 19,Consumer,West,Utah,PROD-0012,Tablets Product 2,Electronics,Tablets,3,1364.74,0.0,4094.22,1388.85,2705.37
ORD-002827,2024-05-21,2024-05-24,Same Day,CUST-0750,Customer 750,Corporate,Central,Ohio,PROD-0099,Binders Product 9,Office Supplies,Binders,2,1433.75,0.2323,2201.41,974.02,1227.39
ORD-002828,2024-05-21,2024-05-25,Standard Class,CUST-0353,Customer 353,Corporate,East,Vermont,PROD-0067,Storage Product 7,Furniture,Storage,1,79.36,0.0,79.36,49.71,29.65
ORD-002828,2024-05-21,2024-05-26,First Class,CUST-0353,Customer 353,Corporate,East,Vermont,PROD-0104,Pens Product 4,Office Supplies,Pens,3,690.53,0.0,2071.59,1034.43,1037.16
ORD-002828,2024-05-21,2024-05-23,Standard Class,CUST-0353,Customer 353,Corporate,East,Vermont,PROD-0055,Tables Product 5,Furniture,Tables,1,518.51,0.0,518.51,351.05,167.46
ORD-002829,2024-05-21,2024-05-23,Second Class,CUST-0360,Customer 360,Corporate,West,Arizona,PROD-0049,Chairs Product 9,Furniture,Chairs,1,181.26,0.085,165.85,118.04,47.81
ORD-002830,2024-05-21,2024-05-24,Second Class,CUST-0048,Customer 48,Corporate,Central,Ohio,PROD-0007,Phones Product 7,Electronics,Phones,2,600.65,0.0,1201.3,945.18,256.12
ORD-002830,2024-05-21,2024-05-22,Standard Class,CUST-0048,Customer 48,Corporate,Central,Ohio,PROD-0011,Tablets Product 1,Electronics,Tablets,1,610.34,0.2793,439.85,351.74,88.11
ORD-002831,2024-05-21,2024-05-22,Same Day,CUST-0393,Customer 393,Consumer,Central,Michigan,PROD-0148,Software Product 8,Technology,Software,1,627.68,0.0,627.68,402.29,225.39
ORD-002831,2024-05-21,2024-05-22,Standard Class,CUST-0393,Customer 393,Consumer,Central,Michigan,PROD-0018,Tablets Product 8,Electronics,Tablets,1,117.04,0.0,117.04,47.71,69.33
ORD-002832,2024-05-21,2024-05-22,Second Class,CUST-0936,Customer 936,Consumer,West,Utah,PROD-0106,Pens Product 6,Office Supplies,Pens,2,440.39,0.0,880.78,437.66,443.12
ORD-002833,2024-05-21,2024-05-23,Same Day,CUST-0855,Customer 855,Consumer,West,California,PROD-0110,Pens Product 10,Office Supplies,Pens,1,559.52,0.0,559.52,330.71,228.81
ORD-002834,2024-05-21,2024-05-23,Standard Class,CUST-0642,Customer 642,Consumer,North,Idaho,PROD-0022,Laptops Product 2,Electronics,Laptops,2,386.66,0.0,773.32,332.38,440.94
ORD-002834,2024-05-21,2024-05-23,First Class,CUST-0642,Customer 642,Consumer,North,Idaho,PROD-0111,Envelopes Product 1,Office Supplies,Envelopes,4,700.51,0.0,2802.04,1903.68,898.36
ORD-002835,2024-05-21,2024-05-22,First Class,CUST-0282,Customer 282,Consumer,North,Washington,PROD-0101,Pens Product 1,Office Supplies,Pens,1,474.74,0.0,474.74,381.55,93.19
ORD-002836,2024-05-21,2024-05-23,Standard Class,CUST-0977,Customer 977,Corporate,North,Montana,PROD-0152,Hardware Product 2,Technology,Hardware,1,77.11,0.0,77.11,35.47,41.64
ORD-002837,2024-05-28,2024-05-30,Second Class,CUST-0813,Customer 813,Consumer,South,Texas,PROD-0094,Binders Product 4,Office Supplies,Binders,2,458.86,0.1088,817.87,694.12,123.75
ORD-002837,2024-05-28,2024-06-01,Standard Class,CUST-0813,Customer 813,Consumer,South,Texas,PROD-0150,Software Product 10,Technology,Software,5,795.5,0.0,3977.5,1609.25,2368.25
ORD-002837,2024-05-28,2024-05-29,Standard Class,CUST-0813,Customer 813,Consumer,South,Texas,PROD-0129,Copiers Product 9,Technology,Copiers,2,225.7,0.0,451.4,216.52,234.88
ORD-002838,2024-05-28,2024-05-29,Standard Class,CUST-0138,Customer 138,Corporate,North,Washington,PROD-0063,Storage Product 3,Furniture,Storage,3,725.55,0.0,2176.65,993.21,1183.44
ORD-002838,2024-05-28,2024-05-30,Standard Class,CUST-0138,Customer 138,Corporate,North,Washington,PROD-0118,Envelopes Product 8,Office Supplies,Envelopes,1,613.63,0.0,613.63,329.32,284.31
ORD-002839,2024-05-28,2024-05-29,Second Class,CUST-0540,Customer 540,Consumer,North,Idaho,PROD-0144,Software Product 4,Technology,Software,3,97.15,0.0,291.45,159.15,132.3
ORD-002840,2024-05-28,2024-05-30,Second Class,CUST-0690,Customer 690,Consumer,Central,Ohio,PROD-0089,Paper Product 9,Office Supplies,Paper,3,546.06,0.0,1638.18,1176.36,461.82
ORD-002841,2024-05-28,2024-05-30,Standard Class,CUST-0366,Customer 366,Consumer,West,Utah,PROD-0104,Pens Product 4,Office Supplies,Pens,2,690.53,0.0,1381.06,689.62,691.44
ORD-002842,2024-05-28,2024-05-29,Standard Class,CUST-0857,Customer 857,Consumer,South,Florida,PROD-0069,Storage Product 9,Furniture,Storage,1,893.16,0.0,893.16,427.09,466.07
ORD-002843,2024-05-28,2024-06-01,Standard Class,CUST-0989,Customer 989,Consumer,South,Florida,PROD-0086,Paper Product 6,Office Supplies,Paper,3,926.31,0.0,2778.93,936.87,1842.06
ORD-002844,2024-05-28,2024-05-29,Standard Class,CUST-0876,Customer 876,Consumer,North,Washington,PROD-0017,Tablets Product 7,Electronics,Tablets,5,173.87,0.0,869.35,613.5,255.85
ORD-002845,2024-05-28,2024-05-31,Standard Class,CUST-0046,Customer 46,Corporate,South,Georgia,PROD-0030,Laptops Product 10,Electronics,Laptops,2,571.05,0.0,1142.1,490.28,651.82
ORD-002846,2024-06-04,2024-06-05,Standard Class,CUST-0096,Customer 96,Consumer,North,Washington,PROD-0010,Phones Product 10,Electronics,Phones,1,578.33,0.0,578.33,458.59,119.74
ORD-002847,2024-06-04,2024-06-05,Standard Class,CUST-0243,Customer 243,Home Office,North,Montana,PROD-0125,Copiers Product 5,Technology,Copiers,3,1065.39,0.0,3196.17,1383.66,1812.51
ORD-002847,2024-06-04,2024-06-05,First Class,CUST-0243,Customer 243,Home Office,North,Montana,PROD-0082,Paper Product 2,Office Supplies,Paper,1,442.2,0.0,442.2,174.21,267.99
ORD-002847,2024-06-04,2024-06-07,Same Day,CUST-0243,Customer 243,Home Office,North,Montana,PROD-0160,Hardware Product 10,Technology,Hardware,1,65.43,0.0,65.43,50.0,15.43
ORD-002848,2024-06-04,2024-06-07,Same Day,CUST-0651,Customer 651,Consumer,West,Arizona,PROD-0044,Chairs Product 4,Furniture,Chairs,2,466.06,0.2229,724.37,621.14,103.23
ORD-002849,2024-06-04,2024-06-05,Second Class,CUST-0919,Customer 919,Corporate,West,Arizona,PROD-0157,Hardware Product 7,Technology,Hardware,1,743.43,0.0,743.43,278.32,465.11
ORD-002849,2024-06-04,2024-06-05,Standard Class,CUST-0919,Customer 919,Corporate,West,Arizona,PROD-0107,Pens Product 7,Office Supplies,Pens,1,237.22,0.0,237.22,90.18,147.04
ORD-002850,2024-06-04,2024-06-05,Standard Class,CUST-0697,Customer 697,Consumer,East,Pennsylvania,PROD-0126,Copiers Product 6,Technology,Copiers,3,827.32,0.0,2481.96,1200.9,1281.06
ORD-002851,2024-06-04,2024-06-06,First Class,CUST-0731,Customer 731,Consumer,West,California,PROD-0099,Binders Product 9,Office Supplies,Binders,1,1433.75,0.0,1433.75,487.01,946.74
ORD-002852,2024-06-04,2024-06-07,Standard Class,CUST-0339,Customer 339,Consumer,East,Maine,PROD-0083,Paper Product 3,Office Supplies,Paper,3,237.23,0.0,711.69,266.31,445.38
ORD-002853,2024-06-04,2024-06-05,Standard Class,CUST-0557,Customer 557,Consumer,North,Oregon,PROD-0050,Chairs Product 10,Furniture,Chairs,2,717.44,0.2589,1063.43,784.0,279.43
ORD-002853,2024-06-04,2024-06-06,Standard Class,CUST-0557,Customer 557,Consumer,North,Oregon,PROD-0005,Phones Product 5,Electronics,Phones,1,275.39,0.0,275.39,132.34,143.05
ORD-002854,2024-06-11,2024-06-12,Same Day,CUST-0480,Customer 480,Corporate,West,Utah,PROD-0055,Tables Product 5,Furniture,Tables,1,518.51,0.0,518.51,351.05,167.46
ORD-002854,2024-06-11,2024-06-15,Second Class,CUST-0480,Customer 480,Corporate,West,Utah,PROD-0015,Tablets Product 5,Electronics,Tablets,2,447.85,0.0,895.7,332.72,562.98
ORD-002855,2024-06-11,2024-06-12,Standard Class,CUST-0697,Customer 697,Consumer,East,Maine,PROD-0058,Tables Product 8,Furniture,Tables,3,674.46,0.2616,1494.16,901.62,592.54
ORD-002856,2024-06-11,2024-06-12,Same Day,CUST-0047,Customer 47,Consumer,West,Arizona,PROD-0124,Copiers Product 4,Technology,Copiers,2,93.52,0.0,187.04,148.62,38.42
ORD-002856,2024-06-11,2024-06-16,Standard Class,CUST-0047,Customer 47,Consumer,West,Arizona,PROD-0097,Binders Product 7,Office Supplies,Binders,1,415.98,0.0,415.98,179.48,236.5
ORD-002857,2024-06-11,2024-06-15,Standard Class,CUST-0536,Customer 536,Home Office,North,Washington,PROD-0136,Machines Product 6,Technology,Machines,1,963.36,0.0,963.36,350.54,612.82
ORD-002857,2024-06-11,2024-06-15,Standard Class,CUST-0536,Customer 536,Home Office,North,Washington,PROD-0055,Tables Product 5,Furniture,Tables,2,518.51,0.1127,920.12,702.1,218.02
ORD-002857,2024-06-11,2024-06-13,Standard Class,CUST-0536,Customer 536,Home Office,North,Washington,PROD-0071,Bookcases Product 1,Furniture,Bookcases,1,756.16,0.0,756.16,414.09,342.07
ORD-002858,2024-06-11,2024-06-14,Same Day,CUST-0007,Customer 7,Consumer,West,Nevada,PROD-0019,Tablets Product 9,Electronics,Tablets,2,442.16,0.0731,819.64,353.08,466.56
ORD-002859,2024-06-11,2024-06-14,Standard Class,CUST-0311,Customer 311,Consumer,West,California,PROD-0081,Paper Product 1,Office Supplies,Paper,1,593.76,0.0,593.76,414.65,179.11
ORD-002860,2024-06-11,2024-06-12,Standard Class,CUST-0641,Customer 641,Consumer,South,Georgia,PROD-0132,Machines Product 2,Technology,Machines,3,327.3,0.0,981.9,486.24,495.66
ORD-002861,2024-06-11,2024-06-14,First Class,CUST-0041,Customer 41,Consumer,South,Georgia,PROD-0063,Storage Product 3,Furniture,Storage,1,725.55,0.0,725.55,331.07,394.48
ORD-002862,2024-06-11,2024-06-13,Second Class,CUST-0984,Customer 984,Consumer,South,Alabama,PROD-0152,Hardware Product 2,Technology,Hardware,1,77.11,0.0,77.11,35.47,41.64
ORD-002863,2024-06-11,2024-06-12,First Class,CUST-0418,Customer 418,Consumer,Central,Ohio,PROD-0157,Hardware Product 7,Technology,Hardware,1,743.43,0.2589,550.99,278.32,272.67
ORD-002863,2024-06-11,2024-06-12,Standard Class,CUST-0418,Customer 418,Consumer,Central,Ohio,PROD-0079,Bookcases Product 9,Furniture,Bookcases,3,244.34,0.0,733.02,263.16,469.86
ORD-002864,2024-06-11,2024-06-13,Standard Class,CUST-0891,Customer 891,Corporate,West,Nevada,PROD-0061,Storage Product 1,Furniture,Storage,1,1300.9,0.0,1300.9,445.49,855.41
